bin_left,bin_right,D_intra,D_inter,D_clone_anal,D_clone_ml
0.0,0.010416666666666666,2.6464646464646466e-05,0.0,0.000168,0.0
0.010416666666666666,0.020833333333333332,0.00027026262626262624,0.0,0.001422,0.0
0.020833333333333332,0.03125,0.0013351111111111111,0.0,0.006106,0.0
0.03125,0.041666666666666664,0.004502020202020202,0.0,0.017326,0.0
0.041666666666666664,0.05208333333333333,0.01143270707070707,0.0,0.036266,0.0
0.05208333333333333,0.0625,0.023613737373737374,6.060606060606061e-08,0.062901,0.0
0.0625,0.07291666666666666,0.041192626262626264,8.08080808080808e-08,0.091416,0.0
0.07291666666666666,0.08333333333333333,0.062338727272727275,1.616161616161616e-07,0.114905,0.0
0.08333333333333333,0.09375,0.08367026262626262,6.060606060606061e-07,0.128673,0.0
0.09375,0.10416666666666666,0.10126896969696969,1.5353535353535353e-06,0.129238,0.0
0.10416666666666666,0.11458333333333333,0.11192686868686869,3.5757575757575758e-06,0.117353,1e-06
0.11458333333333333,0.125,0.11370222222222222,7.575757575757576e-06,0.097879,1e-06
0.125,0.13541666666666666,0.10716317171717171,1.4080808080808081e-05,0.073766,4e-06
0.13541666666666666,0.14583333333333331,0.09400561616161617,2.4606060606060607e-05,0.050908,8e-06
0.14583333333333331,0.15625,0.07687636363636363,4.0848484848484846e-05,0.032969,3e-05
0.15625,0.16666666666666666,0.058808626262626264,6.513131313131313e-05,0.019358,8.1e-05
0.16666666666666666,0.17708333333333331,0.0419829898989899,9.535353535353535e-05,0.010283,0.000144
0.17708333333333331,0.1875,0.02799351515151515,0.0001343030303030303,0.005221,0.000317
0.1875,0.19791666666666666,0.017442161616161616,0.00019121212121212122,0.002293,0.000627
0.19791666666666666,0.20833333333333331,0.01011169696969697,0.0002631717171717172,0.001009,0.000998
0.20833333333333331,0.21875,0.005445454545454546,0.00036183838383838383,0.000366,0.0017
0.21875,0.22916666666666666,0.0027297171717171717,0.0004984242424242424,0.000111,0.002565
0.22916666666666666,0.23958333333333331,0.0012708282828282828,0.0006922424242424242,4.3e-05,0.003911
0.23958333333333331,0.25,0.000553939393939394,0.000935959595959596,1.5e-05,0.005513
0.25,0.26041666666666663,0.00021840404040404042,0.0012758181818181818,4e-06,0.007337
0.26041666666666663,0.2708333333333333,7.917171717171717e-05,0.0017379393939393939,1e-06,0.009752
0.2708333333333333,0.28125,2.614141414141414e-05,0.0022937171717171715,0.0,0.012007
0.28125,0.29166666666666663,8.888888888888888e-06,0.002995393939393939,0.0,0.014515
0.29166666666666663,0.3020833333333333,2.4646464646464645e-06,0.0038708282828282827,0.0,0.017634
0.3020833333333333,0.3125,6.666666666666667e-07,0.0049044646464646464,0.0,0.020545
0.3125,0.32291666666666663,1.4141414141414141e-07,0.006110828282828283,0.0,0.024121
0.32291666666666663,0.3333333333333333,6.060606060606061e-08,0.007561090909090909,0.0,0.026986
0.3333333333333333,0.34375,0.0,0.009210080808080808,0.0,0.02981
0.34375,0.35416666666666663,0.0,0.011141838383838384,0.0,0.032398
0.35416666666666663,0.3645833333333333,0.0,0.013347353535353535,0.0,0.034636
0.3645833333333333,0.375,0.0,0.015777717171717172,0.0,0.036577
0.375,0.38541666666666663,0.0,0.018466161616161617,0.0,0.03827
0.38541666666666663,0.3958333333333333,0.0,0.021379555555555554,0.0,0.040106
0.3958333333333333,0.40625,0.0,0.024397676767676766,0.0,0.041373
0.40625,0.41666666666666663,0.0,0.027633292929292928,0.0,0.042627
0.41666666666666663,0.4270833333333333,0.0,0.03085238383838384,0.0,0.043406
0.4270833333333333,0.4375,0.0,0.034048161616161615,0.0,0.043845
0.4375,0.44791666666666663,0.0,0.03710961616161616,0.0,0.044166
0.44791666666666663,0.4583333333333333,0.0,0.03988505050505051,0.0,0.043995
0.4583333333333333,0.46875,0.0,0.04226189898989899,0.0,0.043506
0.46875,0.47916666666666663,0.0,0.04436947474747475,0.0,0.041936
0.47916666666666663,0.4895833333333333,0.0,0.04590474747474747,0.0,0.040317
0.4895833333333333,0.5,0.0,0.04687547474747475,0.0,0.037873
0.5,0.5104166666666666,0.0,0.04719581818181818,0.0,0.035282
0.5104166666666666,0.5208333333333333,0.0,0.046806343434343436,0.0,0.0322
0.5208333333333333,0.53125,0.0,0.045921111111111114,0.0,0.028555
0.53125,0.5416666666666666,0.0,0.044293959595959595,0.0,0.024969
0.5416666666666666,0.5520833333333333,0.0,0.042089656565656566,0.0,0.021403
0.5520833333333333,0.5625,0.0,0.039351676767676765,0.0,0.017897
0.5625,0.5729166666666666,0.0,0.03623557575757576,0.0,0.014661
0.5729166666666666,0.5833333333333333,0.0,0.032817070707070704,0.0,0.011732
0.5833333333333333,0.59375,0.0,0.02922511111111111,0.0,0.009122
0.59375,0.6041666666666666,0.0,0.025603717171717173,0.0,0.006642
0.6041666666666666,0.6145833333333333,0.0,0.022048727272727272,0.0,0.004787
0.6145833333333333,0.625,0.0,0.018734565656565658,0.0,0.003239
0.625,0.6354166666666666,0.0,0.01565028282828283,0.0,0.002136
0.6354166666666666,0.6458333333333333,0.0,0.012892343434343435,0.0,0.001497
0.6458333333333333,0.65625,0.0,0.010473777777777778,0.0,0.000922
0.65625,0.6666666666666666,0.0,0.00838129292929293,0.0,0.000558
0.6666666666666666,0.6770833333333333,0.0,0.00662,0.0,0.000343
0.6770833333333333,0.6875,0.0,0.005126747474747475,0.0,0.000195
0.6875,0.6979166666666666,0.0,0.00392729292929293,0.0,0.000101
0.6979166666666666,0.7083333333333333,0.0,0.0029515151515151516,0.0,6.3e-05
0.7083333333333333,0.71875,0.0,0.0021756767676767677,0.0,2.9e-05
0.71875,0.7291666666666666,0.0,0.0015502424242424242,0.0,1.5e-05
0.7291666666666666,0.7395833333333333,0.0,0.0010912121212121211,0.0,7e-06
0.7395833333333333,0.75,0.0,0.0007425252525252525,0.0,4e-06
0.75,0.7604166666666666,0.0,0.000498060606060606,0.0,2e-06
0.7604166666666666,0.7708333333333333,0.0,0.00032642424242424243,0.0,1e-06
0.7708333333333333,0.78125,0.0,0.00020595959595959596,0.0,0.0
0.78125,0.7916666666666666,0.0,0.0001322828282828283,0.0,0.0
0.7916666666666666,0.8020833333333333,0.0,7.907070707070707e-05,0.0,0.0
0.8020833333333333,0.8125,0.0,5.058585858585858e-05,0.0,0.0
0.8125,0.8229166666666666,0.0,2.8525252525252525e-05,0.0,0.0
0.8229166666666666,0.8333333333333333,0.0,1.494949494949495e-05,0.0,0.0
0.8333333333333333,0.84375,0.0,8.929292929292929e-06,0.0,0.0
0.84375,0.8541666666666666,0.0,4.383838383838384e-06,0.0,0.0
0.8541666666666666,0.8645833333333333,0.0,1.8383838383838384e-06,0.0,0.0
0.8645833333333333,0.875,0.0,8.080808080808081e-07,0.0,0.0
0.875,0.8854166666666666,0.0,3.838383838383838e-07,0.0,0.0
0.8854166666666666,0.8958333333333333,0.0,8.08080808080808e-08,0.0,0.0
0.8958333333333333,0.90625,0.0,6.060606060606061e-08,0.0,0.0
0.90625,0.9166666666666666,0.0,8.08080808080808e-08,0.0,0.0
0.9166666666666666,0.9270833333333333,0.0,0.0,0.0,0.0
0.9270833333333333,0.9375,0.0,0.0,0.0,0.0
0.9375,0.9479166666666666,0.0,0.0,0.0,0.0
0.9479166666666666,0.9583333333333333,0.0,0.0,0.0,0.0
0.9583333333333333,0.96875,0.0,0.0,0.0,0.0
0.96875,0.9791666666666666,0.0,0.0,0.0,0.0
0.9791666666666666,0.9895833333333333,0.0,0.0,0.0,0.0
0.9895833333333333,1.0,0.0,0.0,0.0,0.0
