bin_left,bin_right,D_intra,D_inter,D_clone_anal,D_clone_ml
0.00014325330149509563,0.00014373726535149797,0.0,5784.345472044638,0.0,4841.2706217717205
0.00014373726535149797,0.0001442212292079003,0.0,5809.182454933314,0.0,4952.849202043028
0.0001442212292079003,0.00014470519306430268,0.0,5824.084644666192,0.0,4938.385312007582
0.00014470519306430268,0.00014518915692070502,0.0,5825.002986890974,0.0,4702.830531435098
0.00014518915692070502,0.00014567312077710736,0.0,5802.921030675664,0.0,5138.813502495207
0.00014567312077710736,0.00014615708463350973,0.0,5862.905475063615,0.0,4940.451582012605
0.00014615708463350973,0.00014664104848991207,0.0,5858.43899242682,0.0,4925.987691977713
0.00014664104848991207,0.0001471250123463144,0.0,5881.898461978812,0.0,5130.54842247511
0.0001471250123463144,0.00014760897620271678,0.0,5868.039842954886,0.0,5132.614692479847
0.00014760897620271678,0.00014809294005911912,0.0,5890.455741797598,0.0,5056.162702294238
0.00014809294005911912,0.0001485769039155215,0.0,5906.10930244139,0.0,5171.873822575304
0.0001485769039155215,0.00014906086777192383,0.0,5898.428622019005,0.0,5188.403982615788
0.00014906086777192383,0.00014954483162832617,0.0,5918.33995115833,0.0,4983.843252118391
0.00014954483162832617,0.00015002879548472854,0.0,5936.3311101916415,0.0,4985.9095221231355
0.00015002879548472854,0.00015051275934113088,0.0,5919.091322069247,0.0,5072.692862334432
0.00015051275934113088,0.00015099672319753322,0.0,5909.073043257009,0.0,5151.211122525351
0.00015099672319753322,0.0001514806870539356,0.0,5955.825011047122,0.0,5200.801602645642
0.0001514806870539356,0.00015196465091033793,0.0,5958.705266205974,0.0,4992.108332138488
0.00015196465091033793,0.00015244861476674027,0.0,5976.571196754466,0.0,5124.349612460037
0.00015244861476674027,0.00015293257862314264,0.0,5977.155596351512,0.0,4994.174602143233
0.00015293257862314264,0.00015341654247954498,0.0,5922.055062884535,0.0,5091.28929237965
0.00015341654247954498,0.00015390050633594732,0.0,5979.242737771063,0.0,5095.4218323896985
0.00015390050633594732,0.0001543844701923497,0.0,5967.429517337964,0.0,5320.64526293704
0.0001543844701923497,0.00015486843404875203,0.0,5971.895999975422,0.0,5099.554372399747
0.00015486843404875203,0.00015535239790515437,0.0,5958.120866608593,0.0,4973.511902093271
0.00015535239790515437,0.00015583636176155674,0.0,5971.562057348013,0.0,5041.698812258786
0.00015583636176155674,0.00015632032561795908,0.0,6032.6735581030025,0.0,4942.517852017907
0.00015632032561795908,0.00015680428947436142,0.0,5992.016043256667,0.0,4913.590071947568
0.00015680428947436142,0.00015728825333076379,0.0,6022.48830797689,0.0,4762.752361580534
0.00015728825333076379,0.00015777221718716613,0.0,6024.658935053211,0.0,4791.680141651139
0.00015777221718716613,0.00015825618104356847,0.0,6004.705863085504,0.0,4863.999591826987
0.00015825618104356847,0.00015874014489997083,0.0,6069.6577040511775,0.0,4673.902751364498
0.00015874014489997083,0.00015922410875637318,0.0,5995.397212355798,0.0,4715.228151465244
0.00015922410875637318,0.00015970807261277552,0.0,5995.647669326104,0.0,4692.499181409978
0.00015970807261277552,0.00016019203646917788,0.0,6013.179657247185,0.0,4560.257901088173
0.00016019203646917788,0.00016067600032558022,0.0,6000.114151963227,0.0,4684.234101389881
0.00016067600032558022,0.00016115996418198257,0.0,6017.0199974588795,0.0,4459.010670842243
0.00016115996418198257,0.00016164392803838493,0.0,6050.414260166003,0.0,4527.197581007787
0.00016164392803838493,0.00016212789189478727,0.0,6049.120232486428,0.0,4578.854331133646
0.00016212789189478727,0.00016261185575118964,0.0,6039.519381957693,0.0,4328.835660525475
0.00016261185575118964,0.00016309581960759198,0.0,6020.651623528317,0.0,4142.871360073538
0.00016309581960759198,0.00016357978346399432,0.0,6004.330177630044,0.0,4347.4320905709355
0.00016357978346399432,0.0001640637473203967,0.0,6002.03432206857,0.0,4000.2987297266436
0.0001640637473203967,0.00016454771117679903,0.0,6021.36125161085,0.0,4078.8169899177874
0.00016454771117679903,0.00016503167503320137,0.0,6056.842655737528,0.0,4029.2265097972067
0.00016503167503320137,0.00016551563888960374,0.0,6032.840529416202,0.0,4221.389620264222
0.00016551563888960374,0.00016599960274600608,0.0,6035.92949871698,0.0,4068.4856398926668
0.00016599960274600608,0.00016648356660240842,0.0,6050.873431278569,0.0,4014.7626197620375
0.00016648356660240842,0.0001669675304588108,0.0,6023.072707574269,0.0,3870.123719410126
0.0001669675304588108,0.00016745149431521313,0.0,6029.876788601253,0.0,3744.081249103866
0.00016745149431521313,0.00016793545817161547,0.0,6032.798786588156,0.0,3812.268159269665
0.00016793545817161547,0.00016841942202801784,0.0,6010.716830372509,0.0,3828.7983193096443
0.00016841942202801784,0.00016890338588442018,0.0,6050.3307745095735,0.0,3812.268159269665
0.00016890338588442018,0.00016938734974082252,0.0,6028.248818294263,0.0,3671.7617989280184
0.00016938734974082252,0.0001698713135972249,0.0,6039.435896300925,0.0,3657.2979088926445
0.0001698713135972249,0.00017035527745362723,0.0,6004.330177630044,0.0,3737.8824390887935
0.00017035527745362723,0.00017083924131002957,0.0,6020.234195244472,0.0,3485.79749847584
0.00017083924131002957,0.00017132320516643194,0.0,6028.2070754655415,0.0,3578.779648701729
0.00017132320516643194,0.00017180716902283428,0.0,6034.176299924838,0.0,3684.1594189581638
0.00017180716902283428,0.00017229113287923662,0.0,6060.223824836658,0.0,3316.363358063855
0.00017229113287923662,0.000172775096735639,0.0,6059.180254126712,0.0,3411.4117782947774
0.000172775096735639,0.00017325906059204133,0.0,6049.24546097158,0.0,3378.351458214581
0.00017325906059204133,0.00017374302444844367,0.0,6031.296044766319,0.0,3477.532418455743
0.00017374302444844367,0.00017422698830484604,0.0,6024.074535455494,0.0,3380.4177282194155
0.00017422698830484604,0.00017471095216124838,0.0,6046.9913482388265,0.0,3268.839147948298
0.00017471095216124838,0.00017519491601765072,0.0,6040.395981354102,0.0,3206.8510477975715
0.00017519491601765072,0.0001756788798740531,0.0,6042.5248656013655,0.0,3231.6462878576813
0.0001756788798740531,0.00017616284373045543,0.0,6036.221698515671,0.0,3045.6819874056837
0.00017616284373045543,0.00017664680758685777,0.0,6035.887755888595,0.0,3095.2724675262643
0.00017664680758685777,0.00017713077144326014,0.0,6021.402994438897,0.0,3043.615717400489
0.00017713077144326014,0.00017761473529966248,0.0,6027.080019099502,0.0,2998.157777290127
0.00017761473529966248,0.00017809869915606482,0.0,6025.159848993823,0.0,3058.0796074358286
0.00017809869915606482,0.00017858266301246719,0.0,5983.79270606462,0.0,2994.0252372799105
0.00017858266301246719,0.00017906662686886953,0.0,6000.990751359297,0.0,3115.9351675765065
0.00017906662686886953,0.0001795505907252719,0.0,5985.712876170299,0.0,2921.7057871040674
0.0001795505907252719,0.00018003455458167424,0.0,5970.3932581535855,0.0,2816.326016847996
0.00018003455458167424,0.00018051851843807658,0.0,5986.339018596399,0.0,2901.043087053989
0.00018051851843807658,0.00018100248229447894,0.0,5973.56571311046,0.0,2896.910547043778
0.00018100248229447894,0.00018148644615088128,0.0,5947.935616482818,0.0,2826.6573668731176
0.00018148644615088128,0.00018197041000728363,0.0,5923.26560490768,0.0,2898.9768170489647
0.00018197041000728363,0.000182454373863686,0.0,5936.873766960638,0.0,2758.470456707164
0.000182454373863686,0.00018293833772008833,0.0,5931.822884726467,0.0,2673.753386501326
0.00018293833772008833,0.00018342230157649067,0.0,5914.87529640243,0.0,2539.4458361747525
0.00018342230157649067,0.00018390626543289304,0.0,5926.56328834971,0.0,2473.325196013839
0.00018390626543289304,0.00018439022928929538,0.0,5902.978590312897,0.0,2673.753386501326
0.00018439022928929538,0.00018487419314569772,0.0,5866.745815275301,0.0,2438.198605928566
0.00018487419314569772,0.0001853581570021001,0.0,5835.93960792734,0.0,2334.885105677225
0.0001853581570021001,0.00018584212085850243,0.0,5832.725410142074,0.0,2314.2224056271134
0.00018584212085850243,0.00018632608471490477,0.0,5863.865560116782,0.0,2194.3787453357095
0.00018632608471490477,0.00018681004857130714,0.0,5836.440521867952,0.0,2099.3303251044786
0.00018681004857130714,0.00018729401242770948,0.0,5818.783305461709,0.0,1946.4263447328046
0.00018729401242770948,0.00018777797628411182,0.0,5801.835717137672,0.0,2103.4628651146445
0.00018777797628411182,0.0001882619401405142,0.0,5792.610552064411,0.0,2043.5410349688277
0.0001882619401405142,0.00018874590399691653,0.0,5791.107810242899,0.0,1998.0830948584096
0.00018874590399691653,0.00018922986785331887,0.0,5759.75894612627,0.0,2037.3422249538696
0.00018922986785331887,0.00018971383170972124,0.0,5724.235799170886,0.0,1878.2394345669002
0.00018971383170972124,0.00019019779556612358,0.0,5741.934758406162,0.0,1874.1068945569573
0.00019019779556612358,0.00019068175942252592,0.0,5689.171823328372,0.0,1779.0584743258435
0.00019068175942252592,0.0001911657232789283,0.0,5757.045662280966,0.0,1737.7330742252623
0.0001911657232789283,0.00019164968713533063,0.0,5692.552992427502,0.0,1789.3898243509645
0.00019164968713533063,0.00019213365099173297,0.0,5709.834523378614,0.0,1795.5886343660372
0.00019213365099173297,0.00019261761484813534,0.0,5690.925022120195,0.0,1752.1969642604308
0.00019261761484813534,0.00019310157870453768,0.0,5644.2565399868345,0.0,1599.2929838887374
0.00019310157870453768,0.00019358554256094005,0.0,5659.367443861645,0.0,1673.6787040695153
0.00019358554256094005,0.0001940695064173424,0.0,5631.399748844463,0.0,1628.2207639590763
0.0001940695064173424,0.00019455347027374473,0.0,5650.768421214791,0.0,1520.7747236978175
0.00019455347027374473,0.0001950374341301471,0.0,5635.114860570352,0.0,1450.521543526913
0.0001950374341301471,0.00019552139798654944,0.0,5634.906146428747,0.0,1557.9675837882533
0.00019552139798654944,0.00019600536184295178,0.0,5601.971054833512,0.0,1568.2989338133743
0.00019600536184295178,0.00019648932569935415,0.0,5625.305295900035,0.0,1516.642183687684
0.00019648932569935415,0.0001969732895557565,0.0,5626.432352266727,0.0,1462.9191635571397
0.0001969732895557565,0.00019745725341215883,0.0,5593.914688955337,0.0,1475.3167835872848
0.00019745725341215883,0.0001979412172685612,0.0,5587.02712227161,0.0,1380.268363356094
0.0001979412172685612,0.00019842518112496354,0.0,5608.90036434531,0.0,1506.310833662648
0.00019842518112496354,0.00019890914498136588,0.0,5601.17794109421,0.0,1349.2743132808082
0.00019890914498136588,0.00019939310883776825,0.0,5584.689523882087,0.0,1460.8528935520337
0.00019939310883776825,0.00019987707269417059,0.0,5581.057897812963,0.0,1419.5274934516312
0.00019987707269417059,0.00020036103655057293,0.0,5541.0265253923935,0.0,1431.9251134817764
0.00020036103655057293,0.0002008450004069753,0.0,5559.685569679877,0.0,1324.4790732204435
0.0002008450004069753,0.00020132896426337764,0.0,5558.141085029968,0.0,1264.5572430748155
0.00020132896426337764,0.00020181292811977998,0.0,5528.670648190632,0.0,1409.1961434265104
0.00020181292811977998,0.00020229689197618234,0.0,5517.8175128103985,0.0,1365.8044733209251
0.00020229689197618234,0.00020278085583258468,0.0,5527.334877682334,0.0,1376.135823346123
0.00020278085583258468,0.00020326481968898703,0.0,5492.354387496268,0.0,1283.1536731200335
0.00020326481968898703,0.0002037487835453894,0.0,5497.405269730464,0.0,1334.810423245564
0.0002037487835453894,0.00020423274740179173,0.0,5478.704482614593,0.0,1301.7501031652514
0.00020423274740179173,0.00020471671125819408,0.0,5483.254450908485,0.0,1369.9370133310501
0.00020471671125819408,0.00020520067511459644,0.0,5469.020146429123,0.0,1252.1596230446003
0.00020520067511459644,0.00020568463897099878,0.0,5430.282801688773,0.0,1260.424703064767
0.00020568463897099878,0.00020616860282740112,0.0,5424.021377431124,0.0,1210.8342229441862
0.00020616860282740112,0.0002066525666838035,0.0,5421.308093585839,0.0,1231.4969229943592
0.0002066525666838035,0.00020713653054020583,0.0,5413.209984879583,0.0,1243.8945430245735
0.00020713653054020583,0.00020762049439660817,0.0,5374.639611452465,0.0,1217.033032959259
0.00020762049439660817,0.00020810445825301054,0.0,5363.243819303243,0.0,1206.70168293407
0.00020810445825301054,0.00020858842210941288,0.0,5353.309026148073,0.0,1237.695733009501
0.00020858842210941288,0.00020907238596581522,0.0,5353.642968775148,0.0,1062.0627825824433
0.00020907238596581522,0.0002095563498222176,0.0,5307.391914925016,0.0,1136.448502763251
0.0002095563498222176,0.00021004031367861993,0.0,5296.163094089929,0.0,1208.7679529391621
0.00021004031367861993,0.0002105242775350223,0.0,5295.203009036793,0.0,1076.5266726175523
0.0002105242775350223,0.00021100824139142464,0.0,5275.416908382918,0.0,1045.5326225422496
0.00021100824139142464,0.00021149220524782698,0.0,5284.600330627471,0.0,1084.7917526377094
0.00021149220524782698,0.00021197616910422935,0.0,5267.360542504448,0.0,1026.9361924969742
0.00021197616910422935,0.0002124601329606317,0.0,5225.701199777184,0.0,1043.4663525372255
0.0002124601329606317,0.00021294409681703403,0.0,5237.848362837024,0.0,1018.6711124769348
0.00021294409681703403,0.0002134280606734364,0.0,5250.913868121024,0.0,973.2131723663476
0.0002134280606734364,0.00021391202452983874,0.0,5227.20394159902,0.0,929.8215022608938
0.00021391202452983874,0.00021439598838624108,0.0,5188.0074257461365,0.0,853.3695120749982
0.00021439598838624108,0.00021487995224264345,0.0,5186.880369379469,0.0,832.7068120247095
0.00021487995224264345,0.0002153639160990458,0.0,5169.849295398954,0.0,830.6405420197319
0.0002153639160990458,0.00021584787995544813,0.0,5178.49006087451,0.0,822.375461999635
0.00021584787995544813,0.0002163318438118505,0.0,5183.040029168111,0.0,828.5742720146612
0.0002163318438118505,0.00021681580766825284,0.0,5169.390124286727,0.0,840.9718920448529
0.00021681580766825284,0.00021729977152465518,0.0,5147.224682414649,0.0,855.4357820800224
0.00021729977152465518,0.00021778373538105755,0.0,5132.698178136615,0.0,754.1885518337939
0.00021778373538105755,0.0002182676992374599,0.0,5124.349612460037,0.0,760.3873618489088
0.0002182676992374599,0.00021875166309386223,0.0,5109.90659383906,0.0,750.0560118237877
0.00021875166309386223,0.0002192356269502646,0.0,5066.911480602919,0.0,747.9897418187217
0.0002192356269502646,0.00021971959080666694,0.0,5052.468461982226,0.0,764.5199018589572
0.00021971959080666694,0.00022020355466306928,0.0,5053.762489662139,0.0,702.5318017082309
0.00022020355466306928,0.00022068751851947165,0.0,5034.39381729153,0.0,719.0619617483843
0.00022068751851947165,0.00022117148237587399,0.0,4981.964824841097,0.0,729.3933117735456
0.00022117148237587399,0.00022165544623227633,0.0,4959.173240543254,0.0,595.085761446972
0.00022165544623227633,0.0002221394100886787,0.0,4958.33838397529,0.0,621.947271512252
0.0002221394100886787,0.00022262337394508104,0.0,4917.054726703467,0.0,580.6218714118027
0.00022262337394508104,0.00022310733780148338,0.0,4884.537063392077,0.0,603.3508414670689
0.00022310733780148338,0.00022359130165788574,0.0,4885.455405616258,0.0,524.8325812761196
0.00022359130165788574,0.00022407526551428809,0.0,4838.202523885473,0.0,539.2964713113184
0.00022407526551428809,0.00022455922937069045,0.0,4830.396614977332,0.0,533.097661296216
0.00022455922937069045,0.0002250431932270928,0.0,4762.731490166609,0.0,440.1155110701564
0.0002250431932270928,0.00022552715708349513,0.0,4761.646176628616,0.0,512.4349612460037
0.00022552715708349513,0.0002260111209398975,0.0,4749.248556598205,0.0,431.8504310500354
0.0002260111209398975,0.00022649508479629984,0.0,4695.6925077813785,0.0,373.99487090938175
0.00022649508479629984,0.00022697904865270218,0.0,4693.939308989236,0.0,380.1936809244544
0.00022697904865270218,0.00022746301250910455,0.0,4640.967659769265,0.0,452.5131311002763
0.00022746301250910455,0.0002279469763655069,0.0,4635.3323779376415,0.0,407.0551909897691
0.0002279469763655069,0.00022843094022190923,0.0,4604.7766275603135,0.0,446.31432108522904
0.00022843094022190923,0.0002289149040783116,0.0,4566.164511304555,0.0,411.1877309997945
0.0002289149040783116,0.00022939886793471394,0.0,4553.683405617897,0.0,425.651621034987
0.00022939886793471394,0.00022988283179111628,0.0,4495.2017030514535,0.0,384.32622093450277
0.00022988283179111628,0.00023036679564751865,0.0,4506.096581259511,0.0,402.9226509796981
0.00023036679564751865,0.000230850759503921,0.0,4471.700490671078,0.0,357.4647108691881
0.000230850759503921,0.00023133472336032333,0.0,4433.130117243959,0.0,446.31432108522904
0.00023133472336032333,0.0002318186872167257,0.0,4428.580148949819,0.0,431.8504310500354
0.0002318186872167257,0.00023230265107312804,0.0,4386.503377938665,0.0,386.39249093952697
0.00023230265107312804,0.00023278661492953038,0.0,4352.274258663517,0.0,402.92265097972063
0.00023278661492953038,0.00023327057878593275,0.0,4351.230687953665,0.0,402.9226509796981
0.00023327057878593275,0.0002337545426423351,0.0,4323.596935563484,0.0,423.5853510299628
0.0002337545426423351,0.00023423850649873743,0.0,4283.52382031453,0.0,359.5309808742123
0.00023423850649873743,0.0002347224703551398,0.0,4250.672214375825,0.0,402.9226509796981
0.0002347224703551398,0.00023520643421154214,0.0,4240.069535966445,0.0,400.85638097469644
0.00023520643421154214,0.00023569039806794448,0.0,4180.293805720088,0.0,411.1877309998175
0.00023569039806794448,0.00023617436192434685,0.0,4182.297461482301,0.0,388.4587609445295
0.00023617436192434685,0.0002366583257807492,0.0,4136.088150461085,0.0,413.2540010048417
0.0002366583257807492,0.00023714228963715153,0.0,4148.151827864155,0.0,369.86233089933336
0.00023714228963715153,0.0002376262534935539,0.0,4094.512293390065,0.0,423.58535102993903
0.0002376262534935539,0.00023811021734995624,0.0,4073.3486793994407,0.0,380.1936809244544
0.00023811021734995624,0.00023859418120635858,0.0,4040.371844975822,0.0,396.72384096464805
0.00023859418120635858,0.00023907814506276095,0.0,4041.6241298271257,0.0,328.5369307988307
0.00023907814506276095,0.0002395621089191633,0.0,4028.7255958565947,0.0,355.3984408641639
0.0002395621089191633,0.00024004607277556563,0.0,4001.7179858919353,0.0,367.7960608943091
0.00024004607277556563,0.000240530036631968,0.0,3952.0857629427483,0.0,378.127410919409
0.000240530036631968,0.00024101400048837034,0.0,3938.728057859985,0.0,349.19963084909125
0.00024101400048837034,0.0002414979643447727,0.0,3912.4300759776397,0.0,353.3321708591199
0.0002414979643447727,0.00024198192820117505,0.0,3897.861828871728,0.0,371.92860090435755
0.00024198192820117505,0.0002424658920575774,0.0,3883.8779813629785,0.0,369.86233089933336
0.0002424658920575774,0.00024294985591397975,0.0,3849.31491946054,0.0,324.4043907887826
0.00024294985591397975,0.0002434338197703821,0.0,3815.711942611372,0.0,334.73574081392184
0.0002434338197703821,0.00024391778362678444,0.0,3797.136383980346,0.0,363.6635208842607
0.00024391778362678444,0.0002444017474831868,0.0,3774.762227966347,0.0,303.74169073855865
0.0002444017474831868,0.00024488571133958914,0.0,3746.2936190080254,0.0,320.2718507787344
0.00024488571133958914,0.0002453696751959915,0.0,3738.738167070462,0.0,283.07899068830073
0.0002453696751959915,0.0002458536390523938,0.0,3700.960907383063,0.0,266.5488306481378
0.0002458536390523938,0.0002463376029087962,0.0,3693.488941101854,0.0,225.2234305476261
0.0002463376029087962,0.00024682156676519856,0.0,3666.481331137196,0.0,252.08494061293933
0.00024682156676519856,0.0002473055306216009,0.0,3634.923752879053,0.0,250.01867060794325
0.0002473055306216009,0.00024778949447800324,0.0,3591.469468530564,0.0,210.75954051245745
0.00024778949447800324,0.0002482734583344056,0.0,3581.9103608305527,0.0,208.6932705074334
0.0002482734583344056,0.0002487574221908079,0.0,3559.1605193614946,0.0,200.42819048735947
0.0002487574221908079,0.0002492413860472103,0.0,3521.5919738152033,0.0,221.09089053757793
0.0002492413860472103,0.00024972534990361266,0.0,3515.873206326551,0.0,210.75954051245745
0.00024972534990361266,0.000250209313760015,0.0,3507.9420689339217,0.0,208.69327050745676
0.000250209313760015,0.00025069327761641734,0.0,3459.812587806402,0.0,157.03652038183105
0.00025069327761641734,0.0002511772414728197,0.0,3412.2257634482717,0.0,208.6932705074334
0.0002511772414728197,0.000251661205329222,0.0,3393.2745193621677,0.0,163.2353303969216
0.000251661205329222,0.0002521451691856244,0.0,3369.397621525954,0.0,190.09684046221653
0.0002521451691856244,0.00025262913304202676,0.0,3343.8510105547475,0.0,140.5063603416383
0.00025262913304202676,0.0002531130968984291,0.0,3300.438469035419,0.0,169.43414041199458
0.0002531130968984291,0.00025359706075483144,0.0,3278.899169588737,0.0,144.63890035168652
0.00025359706075483144,0.0002540810246112338,0.0,3264.080465512302,0.0,136.3738203315901
0.0002540810246112338,0.0002545649884676361,0.0,3222.6715797554125,0.0,132.24128032155676
0.0002545649884676361,0.0002550489523240385,0.0,3239.660910907471,0.0,144.63890035168652
0.0002550489523240385,0.00025553291618044086,0.0,3205.431791632325,0.0,130.17501031651784
0.00025553291618044086,0.00025601688003684317,0.0,3157.0935963636302,0.0,165.30160040194596
0.00025601688003684317,0.00025650084389324554,0.0,3143.527177138371,0.0,123.97620030144557
0.00025650084389324554,0.0002569848077496479,0.0,3103.07837643396,0.0,115.7111202813492
0.0002569848077496479,0.0002574687716060502,0.0,3055.491552076171,0.0,117.77739028638649
0.0002574687716060502,0.0002579527354624526,0.0,3064.967174119071,0.0,95.04842023110827
0.0002579527354624526,0.00025843669931885496,0.0,3043.8453029566026,0.0,132.24128032154192
0.00025843669931885496,0.00025892066317525727,0.0,2981.9824312913665,0.0,99.18096024116755
0.00025892066317525727,0.00025940462703165964,0.0,2966.6628132739856,0.0,78.51826019091553
0.00025940462703165964,0.000259888590888062,0.0,2977.140263198451,0.0,78.51826019091553
0.000259888590888062,0.0002603725547444643,0.0,2922.2067010450064,0.0,74.38572018087568
0.0002603725547444643,0.0002608565186008667,0.0,2900.0412591726026,0.0,57.8555601406746
0.0002608565186008667,0.00026134048245726906,0.0,2859.342001497885,0.0,49.59048012057823
0.00026134048245726906,0.00026182444631367137,0.0,2842.2274418606307,0.0,57.85556014068108
0.00026182444631367137,0.00026230841017007374,0.0,2839.4306723585623,0.0,55.78929013565051
0.00026230841017007374,0.0002627923740264761,0.0,2779.3627423135185,0.0,53.72302013062641
0.0002627923740264761,0.0002632763378828785,0.0,2769.177492187743,0.0,59.92183014569869
0.0002632763378828785,0.0002637603017392808,0.0,2749.6001056758028,0.0,41.32540010048649
0.0002637603017392808,0.00026424426559568316,0.0,2726.4745787505785,0.0,55.78929013565051
0.00026424426559568316,0.0002647282294520855,0.0,2720.5470971200048,0.0,35.126590085409575
0.0002647282294520855,0.00026521219330848784,0.0,2680.9748958119644,0.0,57.85556014068108
0.00026521219330848784,0.0002656961571648902,0.0,2657.682397573211,0.0,30.994050075361393
0.0002656961571648902,0.00026618012102129257,0.0,2636.4352979255896,0.0,41.32540010048185
0.00026618012102129257,0.0002666640848776949,0.0,2611.5983150372085,0.0,66.12064016077838
0.0002666640848776949,0.00026714804873409725,0.0,2591.060843471828,0.0,61.98810015072279
0.00026714804873409725,0.0002676320125904996,0.0,2563.6358052233263,0.0,39.25913009545776
0.0002676320125904996,0.00026811597644690194,0.0,2552.1982702463074,0.0,49.59048012058378
0.00026811597644690194,0.0002685999403033043,0.0,2514.754953185282,0.0,55.78929013565051
0.0002685999403033043,0.00026908390415970667,0.0,2496.7637941516377,0.0,45.45794011053004
0.00026908390415970667,0.000269567868016109,0.0,2451.2223683846137,0.0,66.12064016077838
0.000269567868016109,0.00027005183187251135,0.0,2462.659903361644,0.0,49.59048012057823
0.00027005183187251135,0.0002705357957289137,0.0,2405.5974569602718,0.0,61.98810015072279
0.0002705357957289137,0.00027101975958531603,0.0,2398.0420050229773,0.0,41.32540010048649
0.00027101975958531603,0.0002715037234417184,0.0,2359.429888767208,0.0,45.45794011053004
0.0002715037234417184,0.00027198768729812077,0.0,2355.714777041003,0.0,43.39167010550595
0.00027198768729812077,0.0002724716511545231,0.0,2321.318686452579,0.0,39.25913009546216
0.0002724716511545231,0.00027295561501092545,0.0,2278.1983447313114,0.0,20.662700050240925
0.00027295561501092545,0.0002734395788673278,0.0,2270.5594071369796,0.0,18.596430045216835
0.0002734395788673278,0.00027392354272373013,0.0,2263.2544121699766,0.0,28.92778007034054
0.00027392354272373013,0.0002744075065801325,0.0,2213.163018108533,0.0,16.53016004019274
0.0002744075065801325,0.00027489147043653487,0.0,2206.901593850884,0.0,20.662700050240925
0.00027489147043653487,0.0002753754342929372,0.0,2183.692581269444,0.0,14.46389003517027
0.0002753754342929372,0.00027585939814933955,0.0,2146.4579783503814,0.0,14.46389003516865
0.00027585939814933955,0.0002763433620057419,0.0,2139.3199546966616,0.0,10.331350025120463
0.0002763433620057419,0.00027682732586214423,0.0,2118.281569191199,0.0,0.0
0.00027682732586214423,0.0002773112897185466,0.0,2106.3013774446604,0.0,8.26508002009637
0.0002773112897185466,0.00027779525357494897,0.0,2055.4168696441684,0.0,2.0662700050240925
0.00027779525357494897,0.0002782792174313513,0.0,2058.0466678326115,0.0,4.132540010048649
0.0002782792174313513,0.00027876318128775365,0.0,2031.2477720096442,0.0,4.132540010048185
0.00027876318128775365,0.000279247145144156,0.0,2002.6956773947654,0.0,0.0
0.000279247145144156,0.00027973110900055833,0.0,1995.8915963683444,0.0,2.0662700050243243
0.00027973110900055833,0.0002802150728569607,0.0,1953.940053841874,0.0,0.0
0.0002802150728569607,0.00028069903671336307,0.0,1941.250234013039,0.0,0.0
0.00028069903671336307,0.0002811830005697654,0.0,1919.5022204250208,0.0,2.0662700050243243
0.0002811830005697654,0.00028166696442616775,0.0,1914.3261097051493,0.0,0.0
0.00028166696442616775,0.0002821509282825701,0.0,1888.9047272190955,0.0,0.0
0.0002821509282825701,0.00028263489213897243,0.0,1860.6448324031155,0.0,0.0
0.00028263489213897243,0.0002831188559953748,0.0,1845.9096139832407,0.0,0.0
0.0002831188559953748,0.00028360281985177717,0.0,1846.0348424683937,0.0,0.0
0.00028360281985177717,0.0002840867837081795,0.0,1829.5046824284057,0.0,0.0
0.0002840867837081795,0.00028457074756458185,0.0,1797.028761945196,0.0,0.0
0.00028457074756458185,0.0002850547114209842,0.0,1809.5933532888778,0.0,0.0
0.0002850547114209842,0.00028553867527738653,0.0,1774.4041489610904,0.0,0.0
0.00028553867527738653,0.0002860226391337889,0.0,1761.2969008482137,0.0,0.0
0.0002860226391337889,0.00028650660299019126,0.0,1739.924572715439,0.0,0.0
0.00028650660299019126,0.0002869905668465936,0.0,1736.6686321016562,0.0,0.0
0.0002869905668465936,0.00028747453070299595,0.0,1704.6518827306845,0.0,0.0
0.00028747453070299595,0.0002879584945593983,0.0,1702.4395128263152,0.0,0.0
0.0002879584945593983,0.0002884424584158006,0.0,1685.5336673308523,0.0,0.0
0.0002884424584158006,0.000288926422272203,0.0,1659.3609139336918,0.0,0.0
0.000288926422272203,0.00028941038612860536,0.0,1661.0306270690646,0.0,0.0
0.00028941038612860536,0.0002898943499850077,0.0,1641.328012071847,0.0,0.0
0.0002898943499850077,0.00029037831384141004,0.0,1621.6253970742619,0.0,0.0
0.00029037831384141004,0.0002908622776978124,0.0,1606.890178654595,0.0,0.0
0.0002908622776978124,0.0002913462415542147,0.0,1609.1860342159132,0.0,0.0
0.0002913462415542147,0.0002918302054106171,0.0,1586.8953638585033,0.0,0.0
0.0002918302054106171,0.00029231416926701946,0.0,1562.100123798214,0.0,0.0
0.00029231416926701946,0.0002927981331234218,0.0,1539.7677106127726,0.0,0.0
0.0002927981331234218,0.00029328209697982414,0.0,1535.3012279754773,0.0,0.0
0.00029328209697982414,0.0002937660608362265,0.0,1517.4352974269862,0.0,0.0
0.0002937660608362265,0.0002942500246926288,0.0,1496.9813115188347,0.0,0.0
0.0002942500246926288,0.0002947339885490312,0.0,1490.0102591784846,0.0,0.0
0.0002947339885490312,0.00029521795240543356,0.0,1474.5236698479,0.0,0.0
0.00029521795240543356,0.00029570191626183593,0.0,1442.0477493648953,0.0,0.0
0.00029570191626183593,0.00029618588011823824,0.0,1447.6830311969413,0.0,0.0
0.00029618588011823824,0.0002966698439746406,0.0,1417.9621373871396,0.0,0.0
