t_x,x_t_bb_real
3.234375e-10,0.014142135623730952
3.25e-10,0.014142135623730952
3.2656250000000003e-10,0.014142135623730952
3.28125e-10,0.014142135623730952
3.296875e-10,0.014142135623730952
3.3125e-10,0.014142135623730952
3.3281250000000003e-10,0.014142135623730952
3.34375e-10,0.014142135623730952
3.359375e-10,0.014142135623730952
3.375e-10,0.014142135623730952
3.3906250000000004e-10,0.014142135623730952
3.40625e-10,0.014142135623730952
3.421875e-10,0.014142135623730952
3.4375000000000003e-10,0.014142135623730952
3.453125e-10,0.014142135623730952
3.46875e-10,0.014142135623730952
3.484375e-10,0.014142135623730952
3.5000000000000003e-10,0.014142135623730952
3.515625e-10,0.014142135623730952
3.53125e-10,0.014142135623730952
3.546875e-10,0.014142135623730952
3.5625000000000004e-10,0.014142135623730952
3.578125e-10,0.014142135623730952
3.59375e-10,0.014142135623730952
3.6093750000000003e-10,0.014142135623730952
3.625e-10,0.014142135623730952
3.640625e-10,0.014142135623730952
3.65625e-10,0.014142135623730952
3.6718750000000003e-10,0.014142135623730952
3.6875e-10,0.014142135623730952
3.703125e-10,0.014142135623730952
3.71875e-10,0.014142135623730952
3.7343750000000004e-10,0.014142135623730952
3.75e-10,0.014142135623730952
3.765625e-10,0.014142135623730952
3.78125e-10,0.014142135623730952
3.7968750000000004e-10,0.014142135623730952
3.8125e-10,0.014142135623730952
3.828125e-10,0.014142135623730952
3.8437500000000003e-10,0.014142135623730952
3.859375e-10,0.014142135623730952
3.875e-10,0.014142135623730952
3.890625e-10,0.014142135623730952
3.9062500000000003e-10,0.014142135623730952
3.921875e-10,0.014142135623730952
3.9375e-10,0.014142135623730952
3.953125e-10,0.014142135623730952
3.9687500000000004e-10,0.014142135623730952
3.984375e-10,0.014142135623730952
4e-10,-0.014142135623730952
4.0156250000000003e-10,-0.014142135623730952
4.03125e-10,-0.014142135623730952
4.046875e-10,-0.014142135623730952
4.0625e-10,-0.014142135623730952
4.0781250000000003e-10,-0.014142135623730952
4.09375e-10,-0.014142135623730952
4.109375e-10,-0.014142135623730952
4.125e-10,-0.014142135623730952
4.1406250000000004e-10,-0.014142135623730952
4.15625e-10,-0.014142135623730952
4.171875e-10,-0.014142135623730952
4.1875000000000003e-10,-0.014142135623730952
4.203125e-10,-0.014142135623730952
4.21875e-10,-0.014142135623730952
4.234375e-10,-0.014142135623730952
4.2500000000000003e-10,-0.014142135623730952
4.265625e-10,-0.014142135623730952
4.28125e-10,-0.014142135623730952
4.296875e-10,-0.014142135623730952
4.3125000000000004e-10,-0.014142135623730952
4.328125e-10,-0.014142135623730952
4.34375e-10,-0.014142135623730952
4.3593750000000003e-10,-0.014142135623730952
4.3750000000000004e-10,-0.014142135623730952
4.390625e-10,-0.014142135623730952
4.40625e-10,-0.014142135623730952
4.4218750000000003e-10,-0.014142135623730952
4.4375e-10,-0.014142135623730952
4.453125e-10,-0.014142135623730952
4.46875e-10,-0.014142135623730952
4.4843750000000003e-10,-0.014142135623730952
4.5e-10,-0.014142135623730952
4.515625e-10,-0.014142135623730952
4.53125e-10,-0.014142135623730952
4.5468750000000004e-10,-0.014142135623730952
4.5625e-10,-0.014142135623730952
4.578125e-10,-0.014142135623730952
4.5937500000000003e-10,-0.014142135623730952
4.609375e-10,-0.014142135623730952
4.625e-10,-0.014142135623730952
4.640625e-10,-0.014142135623730952
4.6562500000000003e-10,-0.014142135623730952
4.671875e-10,-0.014142135623730952
4.687500000000001e-10,-0.014142135623730952
4.703125e-10,-0.014142135623730952
4.71875e-10,-0.014142135623730952
4.734375e-10,-0.014142135623730952
4.75e-10,-0.014142135623730952
4.765625e-10,-0.014142135623730952
4.78125e-10,-0.014142135623730952
4.796875000000001e-10,-0.014142135623730952
4.8125e-10,-0.014142135623730952
4.828125e-10,-0.014142135623730952
4.84375e-10,-0.014142135623730952
4.859375e-10,-0.014142135623730952
4.875e-10,-0.014142135623730952
4.890625e-10,-0.014142135623730952
4.90625e-10,-0.014142135623730952
4.921875000000001e-10,-0.014142135623730952
4.9375e-10,-0.014142135623730952
4.953125e-10,-0.014142135623730952
4.96875e-10,-0.014142135623730952
4.984375e-10,-0.014142135623730952
5e-10,0.014142135623730952
5.015625e-10,0.014142135623730952
5.031250000000001e-10,0.014142135623730952
5.046875e-10,0.014142135623730952
5.0625e-10,0.014142135623730952
5.078125e-10,0.014142135623730952
5.09375e-10,0.014142135623730952
5.109375e-10,0.014142135623730952
5.125e-10,0.014142135623730952
5.140625000000001e-10,0.014142135623730952
5.156250000000001e-10,0.014142135623730952
5.171875e-10,0.014142135623730952
5.1875e-10,0.014142135623730952
5.203125e-10,0.014142135623730952
5.21875e-10,0.014142135623730952
5.234375e-10,0.014142135623730952
5.25e-10,0.014142135623730952
5.265625000000001e-10,0.014142135623730952
5.28125e-10,0.014142135623730952
5.296875e-10,0.014142135623730952
5.3125e-10,0.014142135623730952
5.328125e-10,0.014142135623730952
5.34375e-10,0.014142135623730952
5.359375e-10,0.014142135623730952
5.375000000000001e-10,0.014142135623730952
5.390625000000001e-10,0.014142135623730952
5.40625e-10,0.014142135623730952
5.421875e-10,0.014142135623730952
5.4375e-10,0.014142135623730952
5.453125e-10,0.014142135623730952
5.46875e-10,0.014142135623730952
5.484375e-10,0.014142135623730952
5.500000000000001e-10,0.014142135623730952
5.515625e-10,0.014142135623730952
5.53125e-10,0.014142135623730952
5.546875e-10,0.014142135623730952
5.5625e-10,0.014142135623730952
5.578125e-10,0.014142135623730952
5.59375e-10,0.014142135623730952
5.609375000000001e-10,0.014142135623730952
5.625e-10,0.014142135623730952
5.640625e-10,0.014142135623730952
5.65625e-10,0.014142135623730952
5.671875e-10,0.014142135623730952
5.6875e-10,0.014142135623730952
5.703125e-10,0.014142135623730952
5.718750000000001e-10,0.014142135623730952
5.734375000000001e-10,0.014142135623730952
5.75e-10,0.014142135623730952
5.765625e-10,0.014142135623730952
5.78125e-10,0.014142135623730952
5.796875e-10,0.014142135623730952
5.8125e-10,0.014142135623730952
5.828125e-10,0.014142135623730952
5.843750000000001e-10,0.014142135623730952
5.859375e-10,0.014142135623730952
5.875e-10,0.014142135623730952
5.890625e-10,0.014142135623730952
5.90625e-10,0.014142135623730952
5.921875e-10,0.014142135623730952
5.9375e-10,0.014142135623730952
5.953125000000001e-10,0.014142135623730952
5.968750000000001e-10,0.014142135623730952
5.984375e-10,0.014142135623730952
6e-10,0.014142135623730952
6.015625e-10,0.014142135623730952
6.03125e-10,0.014142135623730952
6.046875e-10,0.014142135623730952
6.062500000000001e-10,0.014142135623730952
6.078125000000001e-10,0.014142135623730952
6.09375e-10,0.014142135623730952
6.109375e-10,0.014142135623730952
6.125e-10,0.014142135623730952
6.140625e-10,0.014142135623730952
6.15625e-10,0.014142135623730952
6.171875e-10,0.014142135623730952
6.187500000000001e-10,0.014142135623730952
6.203125e-10,0.014142135623730952
6.21875e-10,0.014142135623730952
6.234375e-10,0.014142135623730952
6.25e-10,0.014142135623730952
6.265625e-10,0.014142135623730952
6.28125e-10,0.014142135623730952
6.296875000000001e-10,0.014142135623730952
6.312500000000001e-10,0.014142135623730952
6.328125e-10,0.014142135623730952
6.34375e-10,0.014142135623730952
6.359375e-10,0.014142135623730952
6.375e-10,0.014142135623730952
6.390625e-10,0.014142135623730952
6.40625e-10,0.014142135623730952
6.421875000000001e-10,0.014142135623730952
6.4375e-10,0.014142135623730952
6.453125e-10,0.014142135623730952
6.46875e-10,0.014142135623730952
6.484375e-10,0.014142135623730952
6.5e-10,0.014142135623730952
6.515625e-10,0.014142135623730952
6.531250000000001e-10,0.014142135623730952
6.546875000000001e-10,0.014142135623730952
6.5625e-10,0.014142135623730952
6.578125e-10,0.014142135623730952
6.59375e-10,0.014142135623730952
6.609375e-10,0.014142135623730952
6.625e-10,0.014142135623730952
6.640625000000001e-10,0.014142135623730952
6.656250000000001e-10,0.014142135623730952
6.671875e-10,0.014142135623730952
6.6875e-10,0.014142135623730952
6.703125e-10,0.014142135623730952
6.71875e-10,0.014142135623730952
6.734375e-10,0.014142135623730952
6.75e-10,0.014142135623730952
6.765625000000001e-10,0.014142135623730952
6.781250000000001e-10,0.014142135623730952
6.796875e-10,0.014142135623730952
6.8125e-10,0.014142135623730952
6.828125e-10,0.014142135623730952
6.84375e-10,0.014142135623730952
6.859375e-10,0.014142135623730952
6.875000000000001e-10,0.014142135623730952
6.890625000000001e-10,0.014142135623730952
6.90625e-10,0.014142135623730952
6.921875e-10,0.014142135623730952
6.9375e-10,0.014142135623730952
6.953125e-10,0.014142135623730952
6.96875e-10,0.014142135623730952
6.984375e-10,0.014142135623730952
7.000000000000001e-10,-0.014142135623730952
7.015625e-10,-0.014142135623730952
7.03125e-10,-0.014142135623730952
7.046875e-10,-0.014142135623730952
7.0625e-10,-0.014142135623730952
7.078125e-10,-0.014142135623730952
7.09375e-10,-0.014142135623730952
7.109375000000001e-10,-0.014142135623730952
7.125000000000001e-10,-0.014142135623730952
7.140625e-10,-0.014142135623730952
7.15625e-10,-0.014142135623730952
7.171875e-10,-0.014142135623730952
7.1875e-10,-0.014142135623730952
7.203125e-10,-0.014142135623730952
7.218750000000001e-10,-0.014142135623730952
7.234375000000001e-10,-0.014142135623730952
7.25e-10,-0.014142135623730952
7.265625e-10,-0.014142135623730952
7.28125e-10,-0.014142135623730952
7.296875e-10,-0.014142135623730952
7.3125e-10,-0.014142135623730952
7.328125e-10,-0.014142135623730952
7.343750000000001e-10,-0.014142135623730952
7.359375000000001e-10,-0.014142135623730952
7.375e-10,-0.014142135623730952
7.390625e-10,-0.014142135623730952
7.40625e-10,-0.014142135623730952
7.421875e-10,-0.014142135623730952
7.4375e-10,-0.014142135623730952
7.453125000000001e-10,-0.014142135623730952
7.468750000000001e-10,-0.014142135623730952
7.484375e-10,-0.014142135623730952
7.5e-10,-0.014142135623730952
7.515625e-10,-0.014142135623730952
7.53125e-10,-0.014142135623730952
7.546875e-10,-0.014142135623730952
7.5625e-10,-0.014142135623730952
7.578125000000001e-10,-0.014142135623730952
7.593750000000001e-10,-0.014142135623730952
7.609375e-10,-0.014142135623730952
7.625e-10,-0.014142135623730952
7.640625e-10,-0.014142135623730952
7.65625e-10,-0.014142135623730952
7.671875e-10,-0.014142135623730952
7.687500000000001e-10,-0.014142135623730952
7.703125000000001e-10,-0.014142135623730952
7.71875e-10,-0.014142135623730952
7.734375e-10,-0.014142135623730952
7.75e-10,-0.014142135623730952
7.765625e-10,-0.014142135623730952
7.78125e-10,-0.014142135623730952
7.796875000000001e-10,-0.014142135623730952
7.812500000000001e-10,-0.014142135623730952
7.828125e-10,-0.014142135623730952
7.84375e-10,-0.014142135623730952
7.859375e-10,-0.014142135623730952
7.875e-10,-0.014142135623730952
7.890625e-10,-0.014142135623730952
7.90625e-10,-0.014142135623730952
7.921875000000001e-10,-0.014142135623730952
7.937500000000001e-10,-0.014142135623730952
7.953125e-10,-0.014142135623730952
7.96875e-10,-0.014142135623730952
7.984375e-10,-0.014142135623730952
8e-10,-0.014142135623730952
8.015625e-10,-0.014142135623730952
8.031250000000001e-10,-0.014142135623730952
8.046875000000001e-10,-0.014142135623730952
8.0625e-10,-0.014142135623730952
8.078125e-10,-0.014142135623730952
8.09375e-10,-0.014142135623730952
8.109375e-10,-0.014142135623730952
8.125e-10,-0.014142135623730952
8.140625e-10,-0.014142135623730952
8.156250000000001e-10,-0.014142135623730952
8.171875000000001e-10,-0.014142135623730952
8.1875e-10,-0.014142135623730952
8.203125e-10,-0.014142135623730952
8.21875e-10,-0.014142135623730952
8.234375e-10,-0.014142135623730952
8.25e-10,-0.014142135623730952
8.265625000000001e-10,-0.014142135623730952
8.281250000000001e-10,-0.014142135623730952
8.296875e-10,-0.014142135623730952
8.3125e-10,-0.014142135623730952
8.328125e-10,-0.014142135623730952
8.34375e-10,-0.014142135623730952
8.359375e-10,-0.014142135623730952
8.375000000000001e-10,-0.014142135623730952
8.390625000000001e-10,-0.014142135623730952
8.40625e-10,-0.014142135623730952
8.421875e-10,-0.014142135623730952
8.4375e-10,-0.014142135623730952
8.453125e-10,-0.014142135623730952
8.46875e-10,-0.014142135623730952
8.484375e-10,-0.014142135623730952
8.500000000000001e-10,-0.014142135623730952
8.515625000000001e-10,-0.014142135623730952
8.53125e-10,-0.014142135623730952
8.546875e-10,-0.014142135623730952
8.5625e-10,-0.014142135623730952
8.578125e-10,-0.014142135623730952
8.59375e-10,-0.014142135623730952
8.609375000000001e-10,-0.014142135623730952
8.625000000000001e-10,-0.014142135623730952
8.640625e-10,-0.014142135623730952
8.65625e-10,-0.014142135623730952
8.671875e-10,-0.014142135623730952
8.6875e-10,-0.014142135623730952
8.703125e-10,-0.014142135623730952
8.718750000000001e-10,-0.014142135623730952
8.734375000000001e-10,-0.014142135623730952
8.750000000000001e-10,-0.014142135623730952
8.765625e-10,-0.014142135623730952
8.78125e-10,-0.014142135623730952
8.796875e-10,-0.014142135623730952
8.8125e-10,-0.014142135623730952
8.828125e-10,-0.014142135623730952
8.843750000000001e-10,-0.014142135623730952
8.859375000000001e-10,-0.014142135623730952
8.875e-10,-0.014142135623730952
8.890625e-10,-0.014142135623730952
8.90625e-10,-0.014142135623730952
8.921875e-10,-0.014142135623730952
8.9375e-10,-0.014142135623730952
8.953125000000001e-10,-0.014142135623730952
8.968750000000001e-10,-0.014142135623730952
8.984375000000001e-10,-0.014142135623730952
9e-10,-0.014142135623730952
9.015625e-10,-0.014142135623730952
9.03125e-10,-0.014142135623730952
9.046875e-10,-0.014142135623730952
9.0625e-10,-0.014142135623730952
9.078125000000001e-10,-0.014142135623730952
9.093750000000001e-10,-0.014142135623730952
9.109375e-10,-0.014142135623730952
9.125e-10,-0.014142135623730952
9.140625e-10,-0.014142135623730952
9.15625e-10,-0.014142135623730952
9.171875e-10,-0.014142135623730952
9.187500000000001e-10,-0.014142135623730952
9.203125000000001e-10,-0.014142135623730952
9.21875e-10,-0.014142135623730952
9.234375e-10,-0.014142135623730952
9.25e-10,-0.014142135623730952
9.265625e-10,-0.014142135623730952
9.28125e-10,-0.014142135623730952
9.296875000000001e-10,-0.014142135623730952
9.312500000000001e-10,-0.014142135623730952
9.328125e-10,-0.014142135623730952
9.34375e-10,-0.014142135623730952
9.359375e-10,-0.014142135623730952
9.375000000000001e-10,-0.014142135623730952
9.390625e-10,-0.014142135623730952
9.40625e-10,-0.014142135623730952
9.421875e-10,-0.014142135623730952
9.4375e-10,-0.014142135623730952
9.453125e-10,-0.014142135623730952
9.46875e-10,-0.014142135623730952
9.484375000000001e-10,-0.014142135623730952
9.5e-10,-0.014142135623730952
9.515625e-10,-0.014142135623730952
9.53125e-10,-0.014142135623730952
9.546875e-10,-0.014142135623730952
9.5625e-10,-0.014142135623730952
9.578125e-10,-0.014142135623730952
9.593750000000001e-10,-0.014142135623730952
9.609375e-10,-0.014142135623730952
9.625e-10,-0.014142135623730952
9.640625e-10,-0.014142135623730952
9.65625e-10,-0.014142135623730952
9.671875e-10,-0.014142135623730952
9.6875e-10,-0.014142135623730952
9.703125000000001e-10,-0.014142135623730952
9.71875e-10,-0.014142135623730952
9.734375000000001e-10,-0.014142135623730952
9.75e-10,-0.014142135623730952
9.765625e-10,-0.014142135623730952
9.78125e-10,-0.014142135623730952
9.796875e-10,-0.014142135623730952
9.8125e-10,-0.014142135623730952
9.828125e-10,-0.014142135623730952
9.843750000000001e-10,-0.014142135623730952
9.859375e-10,-0.014142135623730952
9.875e-10,-0.014142135623730952
9.890625e-10,-0.014142135623730952
9.90625e-10,-0.014142135623730952
9.921875e-10,-0.014142135623730952
9.9375e-10,-0.014142135623730952
9.953125000000001e-10,-0.014142135623730952
9.96875e-10,-0.014142135623730952
9.984375e-10,-0.014142135623730952
1e-09,-0.014142135623730952
1.0015625e-09,-0.014142135623730952
1.003125e-09,-0.014142135623730952
1.0046875e-09,-0.014142135623730952
1.0062500000000001e-09,-0.014142135623730952
1.0078125e-09,-0.014142135623730952
1.009375e-09,-0.014142135623730952
1.0109375e-09,-0.014142135623730952
1.0125e-09,-0.014142135623730952
1.0140625e-09,-0.014142135623730952
1.015625e-09,-0.014142135623730952
1.0171875000000001e-09,-0.014142135623730952
1.01875e-09,-0.014142135623730952
1.0203125e-09,-0.014142135623730952
1.021875e-09,-0.014142135623730952
1.0234375e-09,-0.014142135623730952
1.025e-09,-0.014142135623730952
1.0265625e-09,-0.014142135623730952
1.0281250000000001e-09,-0.014142135623730952
1.0296875e-09,-0.014142135623730952
1.0312500000000001e-09,-0.014142135623730952
1.0328125e-09,-0.014142135623730952
1.034375e-09,-0.014142135623730952
1.0359375e-09,-0.014142135623730952
1.0375e-09,-0.014142135623730952
1.0390625e-09,-0.014142135623730952
1.040625e-09,-0.014142135623730952
1.0421875000000001e-09,-0.014142135623730952
1.04375e-09,-0.014142135623730952
1.0453125e-09,-0.014142135623730952
1.046875e-09,-0.014142135623730952
1.0484375e-09,-0.014142135623730952
1.05e-09,-0.014142135623730952
1.0515625e-09,-0.014142135623730952
1.0531250000000001e-09,-0.014142135623730952
1.0546875e-09,-0.014142135623730952
1.05625e-09,-0.014142135623730952
1.0578125e-09,-0.014142135623730952
1.059375e-09,-0.014142135623730952
1.0609375e-09,-0.014142135623730952
1.0625e-09,-0.014142135623730952
1.0640625000000001e-09,-0.014142135623730952
1.065625e-09,-0.014142135623730952
1.0671875e-09,-0.014142135623730952
1.06875e-09,-0.014142135623730952
1.0703125e-09,-0.014142135623730952
1.071875e-09,-0.014142135623730952
1.0734375e-09,-0.014142135623730952
1.0750000000000001e-09,-0.014142135623730952
1.0765625e-09,-0.014142135623730952
1.0781250000000001e-09,-0.014142135623730952
1.0796875e-09,-0.014142135623730952
1.08125e-09,-0.014142135623730952
1.0828125e-09,-0.014142135623730952
1.084375e-09,-0.014142135623730952
1.0859375000000001e-09,-0.014142135623730952
1.0875e-09,-0.014142135623730952
1.0890625000000001e-09,-0.014142135623730952
1.090625e-09,-0.014142135623730952
1.0921875e-09,-0.014142135623730952
1.09375e-09,-0.014142135623730952
1.0953125e-09,-0.014142135623730952
1.096875e-09,-0.014142135623730952
1.0984375e-09,-0.014142135623730952
1.1000000000000001e-09,0.014142135623730952
1.1015625e-09,0.014142135623730952
1.103125e-09,0.014142135623730952
1.1046875e-09,0.014142135623730952
1.10625e-09,0.014142135623730952
1.1078125e-09,0.014142135623730952
1.109375e-09,0.014142135623730952
1.1109375000000001e-09,0.014142135623730952
1.1125e-09,0.014142135623730952
1.1140625e-09,0.014142135623730952
1.115625e-09,0.014142135623730952
1.1171875e-09,0.014142135623730952
1.11875e-09,0.014142135623730952
1.1203125e-09,0.014142135623730952
1.1218750000000001e-09,0.014142135623730952
1.1234375e-09,0.014142135623730952
1.125e-09,0.014142135623730952
1.1265625e-09,0.014142135623730952
1.128125e-09,0.014142135623730952
1.1296875e-09,0.014142135623730952
1.13125e-09,0.014142135623730952
1.1328125000000001e-09,0.014142135623730952
1.134375e-09,0.014142135623730952
1.1359375000000001e-09,0.014142135623730952
1.1375e-09,0.014142135623730952
1.1390625e-09,0.014142135623730952
1.140625e-09,0.014142135623730952
1.1421875e-09,0.014142135623730952
1.1437500000000001e-09,0.014142135623730952
1.1453125e-09,0.014142135623730952
1.1468750000000001e-09,0.014142135623730952
1.1484375e-09,0.014142135623730952
1.15e-09,0.014142135623730952
1.1515625e-09,0.014142135623730952
1.153125e-09,0.014142135623730952
1.1546875e-09,0.014142135623730952
1.15625e-09,0.014142135623730952
1.1578125000000001e-09,0.014142135623730952
1.159375e-09,0.014142135623730952
1.1609375e-09,0.014142135623730952
1.1625e-09,0.014142135623730952
1.1640625e-09,0.014142135623730952
1.165625e-09,0.014142135623730952
1.1671875e-09,0.014142135623730952
1.1687500000000001e-09,0.014142135623730952
1.1703125e-09,0.014142135623730952
1.171875e-09,0.014142135623730952
1.1734375e-09,0.014142135623730952
1.175e-09,0.014142135623730952
1.1765625e-09,0.014142135623730952
1.178125e-09,0.014142135623730952
1.1796875000000001e-09,0.014142135623730952
1.18125e-09,0.014142135623730952
1.1828125e-09,0.014142135623730952
1.184375e-09,0.014142135623730952
1.1859375e-09,0.014142135623730952
1.1875e-09,0.014142135623730952
1.1890625e-09,0.014142135623730952
