x,y,value
-21.53748006378125,-10.92185007975,0.05103216652477102
-21.53748006378125,-10.10526315790625,0.04625033627085848
-21.53748006378125,-9.28867623603125,0.028574706586639333
-21.53748006378125,-8.4720893141875,0.044616628965267725
-21.53748006378125,-7.65550239234375,0.07795170118763475
-21.53748006378125,-6.8389154705,0.09825067536450334
-21.53748006378125,-6.02232854865625,0.08856644662977504
-21.53748006378125,-5.20574162678125,0.053031023033325124
-21.53748006378125,-4.3891547049375,0.01645550556845217
-21.53748006378125,-3.57256778309375,0.042490934160523956
-21.53748006378125,-2.75598086125,0.039538884788354975
-21.53748006378125,-1.93939393940625,0.011011761873379022
-21.53748006378125,-1.12280701753125,0.031178634527075384
-21.53748006378125,-0.3062200956875,0.031103897680188224
-21.53748006378125,0.51036682615625,0.012038032306376017
-21.53748006378125,1.326953748,0.042674760035237014
-21.53748006378125,2.14354066984375,0.06692765245622512
-21.53748006378125,2.96012759171875,0.08079511867981135
-21.53748006378125,3.7767145135625,0.07255522512897669
-21.53748006378125,4.59330143540625,0.04432541108293786
-21.53748006378125,5.40988835725,0.026677725680933902
-21.53748006378125,6.22647527909375,0.01567385408685585
-21.53748006378125,7.04306220096875,0.03509714469303208
-21.53748006378125,7.8596491228125,0.04527101277689898
-21.53748006378125,8.67623604465625,0.02803177988584278
-21.53748006378125,9.4928229665,0.025003156116971872
-21.53748006378125,10.30940988834375,0.050845049823879496
-21.53748006378125,11.12599681021875,0.048068372888128465
-21.53748006378125,11.9425837320625,0.02017258538159693
-21.53748006378125,12.75917065390625,0.019675485696442542
-21.53748006378125,13.57575757575,0.050213667613055527
-21.53748006378125,14.39234449759375,0.0674250388301304
-21.53748006378125,15.20893141946875,0.07069972961986319
-21.53748006378125,16.0255183413125,0.06610301858491138
-21.53748006378125,16.84210526315625,0.06867953943162969
-21.53748006378125,17.658692185,0.07526922614190025
-21.53748006378125,18.47527910684375,0.06474144450277729
-21.53748006378125,19.29186602871875,0.02822111626564929
-21.53748006378125,20.1084529505625,0.0659773305030655
-21.53748006378125,20.92503987240625,0.1087389446953736
-21.53748006378125,21.74162679425,0.11070741654259361
-21.53748006378125,22.55821371609375,0.08375496287057237
-21.53748006378125,23.37480063796875,0.07579165693839132
-21.53748006378125,24.1913875598125,0.07899764338312613
-20.7208931419375,-24.8038277511875,0.1017699131228466
-20.7208931419375,-23.98724082934375,0.12081392260670983
-20.7208931419375,-23.1706539075,0.17439277801688477
-20.7208931419375,-22.35406698565625,0.26329631432852213
-20.7208931419375,-21.53748006378125,0.37309407998475835
-20.7208931419375,-20.7208931419375,0.42712303313027894
-20.7208931419375,-19.90430622009375,0.37289356558414144
-20.7208931419375,-19.08771929825,0.27359300611067794
-20.7208931419375,-18.27113237640625,0.17154206200431213
